State,Provider Name,Address,City,Zip,Phone
CA,SUNRISE HOME HEALTH INC.                          ,2919 W. BURBANK BLVD. SUITE B                                                                       ,BURBANK             ,91505,8187634320
CA,"HELPING HANDS HOME HEALTH CARE & HOSPICE, INC.    ","1710 S AMPHLETT BLVD, SUITE 112                                                                     ",SAN MATEO           ,94402,6502869000
CA,"DESTINY HOME HEALTH SERVICES, INC                 ",410-412 E FLORENCE AVENUE                                                                           ,INGLEWOOD           ,90302,3106722555
CA,"ORION HOME HEALTH CARE, INC.                      ",10137 RIVERSIDE DRIVE SUITE B                                                                       ,TOLUCA LAKE         ,91602,8186491064
CA,DESERT SKY HOME HEALTH                            ,"12241 INDUSTRIAL BLVD, SUITE 106                                                                    ",VICTORVILLE         ,92395,7603832555
CA,"CARE LINK HOME HEALTH SERVICES, INC               ","2112 EASTMAN AVENUE, SUITE #110                                                                     ",VENTURA             ,93003,8056506305
CA,ARIAS HOME HEALTH                                 ,"4811 CHIPPENDALE DRIVE, SUITE 201                                                                   ",SACRAMENTO          ,95841,9169131134
CA,ASSURANCE HOME CARE                               ,"2255 WATT AVENUE, SUITE 20                                                                          ",SACRAMENTO          ,95825,9164820700
CA,LA BEST HOME HEALTH INC.                          ,1101 EAST BROADWAY SUITE 105                                                                        ,GLENDALE            ,91205,8182427200
CA,"COMPLETE CARE HOME HEALTH SERVICES, LLC           ","6442 COLDWATER CANYON AVENUE, SUITE 102                                                             ",N HOLLYWOOD         ,91606,8189801641
CA,"UNIQUE CARE LOS ANGELES HOME HEALTH CARE, INC     ","27001 AGOURA RD, SUITE 185                                                                          ",CALABASAS           ,91301,8188719518
CA,"ETERNITY HOME HEALTH, INC                         ","15859 EDNA PLACE, SUITE 111                                                                         ",IRWINDALE           ,91706,6263378699
CA,CAMARILLO HHCA INC                                ,"18107 SHERMAN WAY, SUITE 212                                                                        ",RESEDA              ,91335,8183452200
CA,"LUXE HOMECARE, INC                                ","881 ALMA REAL DRIVE, SUITE 316A                                                                     ",PACIFIC PALISADES   ,90272,3104545500
CA,"ATHOME HEALTHCARE TEAM, LLC                       ","100 TOWER ROAD, SUITE 15                                                                            ",AMERICAN CANYON     ,94503,7072554401
CA,"GUARDIAN ANGEL HOME CARE, INC                     ","41865 BOARDWALK, SUITE 215                                                                          ",PALM DESERT         ,92211,7607733524
CA,"OLIVE HOME HEALTH CENTER, INC                     ",2222 W MANCHESTER BLVD SUITE B                                                                      ,INGLEWOOD           ,90305,3237517000
CA,"OMEGA HOME HEALTH CARE SERVICES, INC              ","2049 PACIFIC COAST HIGHWAY, SUITE 103                                                               ",LOMITA              ,90717,3105301100
CA,DARANCARE HEALTH CORPORATION                      ,"4820 ADOHR LANCE, SUITE C                                                                           ",CAMARILLO           ,93012,8055530870
CA,ALWAYS BEST CARE SENIOR SERVICES                  ,"3665 RUFFIN ROAD, SUITE 100                                                                         ",SAN DIEGO           ,92123,6197571114
CA,"HOME HEALTH CONNECT, INC                          ","5924 E LOS ANGELES AVENUE, SUITE U                                                                  ",SIMI VALLEY         ,93063,8054195313
CA,"CALIFORNIA CARE HOME HEALTH AGENCY, INC           ","315 PONDERA STREET, SUITE F                                                                         ",LANCASTER           ,93535,6619170678
CA,"MERCURY HOME HEALTH SERVICES, INC                 ",2829 N GLENOAKS BLVD  SUITE 104                                                                     ,BURBANK             ,91504,7472418593
CA,"HUMAN TOUCH HOME HEALTH CARE AGENCY, INC          ","44818 FERN AVE, SUITE 101                                                                           ",LANCASTER           ,93535,6617264200
CA,"NATIONWIDE HOME HEALTH CARE, INC                  ","20501 VENTURA BLVD, STE 200                                                                         ",WOODLAND HILLS      ,91364,8186570353
CA,GRACE COMMUNITY HOME HEALTH INC.                  ,"229 POLARIS AVE, SUITE 5                                                                            ",MOUNTAIN VIEW       ,94043,6507840082
CA,FAMILY HERITAGE HOME HEALTH                       ,"1126 W FOOTHILL BLVD, SUITE 225                                                                     ",UPLAND              ,91786,9099206885
CA,"CAREMORE HOME HEALTH SERVICES, INC.               ","235 EAST BROADWAY ST, SUITE 514                                                                     ",LONG BEACH          ,90802,5627879995
CA,"EXPRESS SERVICES HEALTHCARE, INC,                 ","14429 VENTURA BLVD, STE 103                                                                         ",SHERMAN OAKS        ,91423,8189909003
CA,KAMELYA HOME HEALTH INCORPORATED                  ,"3835 AVOCADO BLVD, SUITE 260                                                                        ",LA MESA             ,91941,6193038341
CA,HEALING TOUCH OF CALIFORNIA HOME HEALTH AGENCY INC,"8010 WAYLAND LANE, SUITE 1E                                                                         ",GILROY              ,95020,4088483900
CA,STAR HOME HEALTH                                  ,"5958 VINELAND AVE, SUITE K                                                                          ",N HOLLYWOOD         ,91601,8188216854
CA,"GUARDIAN ANGEL HOME CARE, INC                     ","1428 PHILLIPS LANE, SUITE #B-2                                                                      ",SAN LUIS OBISPO     ,93401,8055444001
CA,AMERICAN RIVER HOME CARE                          ,"1451 RIVER PARK DRIVE, SUITE 244                                                                    ",SACRAMENTO          ,95815,9165158652
CA,CUSTOMCARE HOME HEALTH SERVICES INC               ,"9826 BOND ROAD, SUITE A                                                                             ",ELK GROVE           ,95624,9167141155
CA,"SUMMIT HEALTHCARE ORGANIZATION BAY AREA, LLC      ","39899 BALENTINE DRIVE, SUITE 220                                                                    ",NEWARK              ,94560,4083240600
CA,"LUNA HOME HEALTH, INC                             ","14126 SHERMAN WAY, STE 204                                                                          ",VAN NUYS            ,91405,8189888623
CA,"PROGRESS HOME HEALTH, INC                         ","919 1/2 EAST BROADWAY, SUITE 206                                                                    ",GLENDALE            ,91205,8184845868
CA,"SENIOR PRO SERVICES, LLC                          ",14798 WICKS BOULEVARD                                                                               ,SAN LEANDRO         ,94577,5103572222
CA,"EMMANUEL HEALTHCARE, INC                          ","4510 PERALTA BOULEVARD, SUITE 25                                                                    ",FREMONT             ,94536,5108944139
CA,"MEDI-ART HOME HEALTH CARE, INC                    ",2112 W WHITTIER BLVD  SUITE 201                                                                     ,MONTEBELLO          ,90640,3238385458
CA,"ONLYSERVE, INC                                    ","3423 INVESTMENT BOULEVARD, SUITE 1                                                                  ",HAYWARD             ,94545,5107326460
CA,"PROMESA HOME CARE, INC                            ",3978 BROCKTON AVENUE                                                                                ,RIVERSIDE           ,92501,9516823820
CA,"RELIANCE HOME HEALTH CARE, INC.                   ",333 N SANTA ANITA AVE UNIT 10                                                                       ,ARCADIA             ,91006,6268577777
CA,"DEISTIC HOME HEALTH CARE, INC                     ",327 ARDEN AVE SUITE 201                                                                             ,GLENDALE            ,91203,8166491475
CA,"EDEN HOME HEALTH, INC.                            ","20944 SHERMAN WAY, SUITE 207                                                                        ",CANOGA PARK         ,91303,8183240728
CA,"PACIFIC HEALTH SERVICES, INC                      ","3407 W 6TH STREET, SUITE 512                                                                        ",LOS ANGELES         ,90020,2133879552
CA,"21ST CENTURY NURSING SERVICES, INC                ",2112 W WHITTIER BLVD SUITE 202 A                                                                    ,MONTEBELLO          ,90640,3237212300
CA,VIP HEALTHCARE SERVICES LLC                       ,"12125 DAY STREET, SUITE #H306                                                                       ",MORENO VALLEY       ,92557,9516019101
CA,LUXOR CARE HOME HEALTH SERVICES                   ,301 GEORGIA ST                                                                                      ,VALLEJO             ,94590,7075618008
CA,"ADVANCED HEALTHCARE SERVICES, LLC                 ","39899 BALENTINE DRIVE, SUITE 315                                                                    ",NEWARK              ,94560,8554212267
CA,"OMNIA HEALTHCARE, LLC                             ",755 NORTH PEACH AVE                                                                                 ,CLOVIS              ,93611,5597724673
CA,"MAXIM HEALTHCARE SERVICES, INC                    ","6475 CHRISTIE AVENUE, SUITE 350                                                                     ",EMERYVILLE          ,94608,5109823773
CA,"FREEDOM HOME HEALTH AND HOSPICE CARE SERVICES, INC","825 9TH ST, SUITE B1                                                                                ",MARYSVILLE          ,95901,5307424800
CA,"HEALTHY LIVING AT HOME- MODESTO, LLC              ","2301 COFFEE ROAD, STE 1                                                                             ",MODESTO             ,95350,2093007898
CA,"PREMIER HEALTHCARE SERVICES, LLC                  ","1000 BURNETT AVENUE, SUITE 435                                                                      ",CONCORD             ,94520,9253563333
CA,"OMNICARE HOME HEALTH, INC                         ",14000 VAN NESS AVE   SUITE D                                                                        ,GARDENA             ,90249,3102283141
CA,DYNAMIX HOME HEALTH                               ,"817 WEST BEVERLY BLVD, SUITE 206                                                                    ",MONTEBELLO          ,90640,5629275820
CA,LA GUARDIAN HEALTH CARE INC                       ,"6501 FOOTHILL BLVD, STE 203B                                                                        ",TUJUNGA             ,91042,8182734254
CA,"TRUSTED HEALTHCARE, INC                           ","1811 EAST CENTER ST, SUITE #201                                                                     ",ANAHEIM             ,92806,7146876973
CA,"GOOD CHOICE HOME HEALTH, INC                      ","1117 N HOLLYWOOD WAY, STE B                                                                         ",BURBANK             ,91505,8187480007
CA,"NEW START HOME HEALTH CARE, INC                   ","21515 VANOWEN ST, SUITE 205                                                                         ",CANOGA PARK         ,91303,8187726177
CA,PHOENIX HOME HEALTH                               ,2501 W BURBANK BLVD                                                                                 ,BURBANK             ,91505,8185577400
CA,MORENO HOME HEALTH SERVICES                       ,"12540 HEACOCK STREET, SUITE 1                                                                       ",MORENO VALLEY       ,92553,9512515010
CA,"HEALTHY LIVING AT HOME - PALM DESERT, LLC         ","41990 COOK STREET, SUITE 801A                                                                       ",PALM DESERT         ,92211,7608348501
CA,"HELENIUM HOME HEALTH, INC.                        ","1580 OAKLAND ROAD, SUITE C210                                                                       ",SAN JOSE            ,95131,4083262971
CA,CARE DIMENSIONS OF THE DESERT                     ,"74130 COUNTRY CLUB DRIVE, SUITE 104                                                                 ",PALM DESERT         ,92260,7604440699
CA,"ARMING HOME HEALTH, INC                           ","11565 LAUREL CANYON BLVD, STE 204                                                                   ",SAN FERNANDO        ,91340,8183614000
CA,"DAYLIGHT HOME HEALTH SERVICES, INC                ",1155 N CENTRAL AVE SUITE 211                                                                        ,GLENDALE            ,91202,8189562213
CA,"TRUSTED LIFE CARE, LLC                            ","1777 NORTH BELLFLOWER BLVD, SUITE 207                                                               ",LONG BEACH          ,90815,5624987700
CA,NATIONAL HOME HEALTH SERVICES                     ,"13701 RIVERSIDE DR, SUITE 208                                                                       ",SHERMAN OAKS        ,91423,2136731516
CA,"HEALTHONE PROFESSIONAL ENTITY, LLC                ","500 E CALAVERAS BOULEVARD, SUITE 140                                                                ",MILPITAS            ,95035,4084697154
CA,MAJESTIC HOME HEALTH                              ,"16360 MONTEREY STREET, SUITE 150                                                                    ",MORGAN HILL         ,95037,4087790100
CA,"SEHAJ HOME HEALTH, INC                            ","44790 S GRIMMER BOULEVARD, SUITE 206                                                                ",FREMONT             ,94538,5105732013
CA,HORIZON HOME CARE LLC                             ,2491 ALLUVIAL AVENUE                                                                                ,CLOVIS              ,93611,5598404445
CA,"ASPIRE HOME HEALTHCARE OF NORTHERN CALIFORNIA, INC","481 PLUMAS BLVD, SUITE 201                                                                          ",YUBA CITY           ,95991,8587559600
CA,"TRUSTED HANDS HOME HEALTH, INC                    ","14525 VANOWEN ST, SUITE 3                                                                           ",VAN NUYS            ,91405,8187790125
CA,"LEROSE HOME HEALTH CARE, INC                      ","12410 BURBANK BLVD, SUITE 201                                                                       ",VALLEY VILLAGE      ,91607,8187622605
CA,BRIGHT SKY HOME HEALTH CARE INC                   ,414 TENNESSEE STREET SUITE E                                                                        ,REDLANDS            ,92373,9097924090
CA,LEGACY HOME HEALTH & REHABILITATION LLC           ,"7220 TRADE STREET, SUITE 350                                                                        ",SAN DIEGO           ,92121,8585783700
CA,PINNACLE HOME HEALTH AGENCY LLC                   ,"1375 LOCUST STREET, SUITE M200                                                                      ",WALNUT CREEK        ,94596,5103674223
CA,STERLING HOME HEALTH CARE                         ,"1650 SIERRA AVENUE, SUITE 202B                                                                      ",YUBA CITY           ,95993,5307773395
CA,"ELITE HOME HEALTH CARE, INC                       ","17620 SHERMAN WAY, SUITE 214                                                                        ",VAN NUYS            ,91406,8182080613
CA,TRINITYROSE HOME HEALTH CARE                      ,9350 FLAIR DRIVE  SUITE 108                                                                         ,EL MONTE            ,91731,6262800908
CA,ASTRA HEALTH CARE HOME HEALTH AGENCY              ,"55 SANTA CLARA AVENUE, SUITE 255                                                                    ",OAKLAND             ,94610,5102720777
CA,"A PLUS HOME HEALTH CARE, INC                      ","4625 1ST STREET, SUITE 210                                                                          ",PLEASANTON          ,94566,9255233303
CA,"EXCEL HOME HEALTHCARE, INC                        ","4944 WINDPLAY DRIVE, SUITE 115                                                                      ",EL DORADO HILLS     ,95762,9169360555
CA,PROMONTORY HOME HEALTH                            ,"225 WEST MADISON AVENUE, SUITE 3                                                                    ",EL CAJON            ,92020,6193242686
CA,"IN HOME CARE GROUP, LLC                           ","6830 VIA DEL ORO, SUITE 106A                                                                        ",SAN JOSE            ,95119,4082263118
CA,1ST CHOICE HOME HEALTH CARE                       ,1291 E HILLSDALE BLVD. SUITE 225B                                                                   ,FOSTER CITY         ,94404,6503935936
CA,ESSENTIALS HOME HEALTH                            ,"24301 SOUTHLAND DRIVE, SUITE 611                                                                    ",HAYWARD             ,94545,5102395337
CA,VIDA CARE HOME HEALTH                             ,"5100 N SIXTH STREET, SUITE 112                                                                      ",FRESNO              ,93710,5592480277
CA,GUARDIAN ANGEL HOME CARE INC                      ,"5001 EAST COMMERCE DRIVE, SUITE 240                                                                 ",BAKERSFIELD         ,93309,6613953035
CA,21ST CENTURY HOME HEALTH SERVICES INC.            ,2000 VAN NESS AVENUE SUITE 608                                                                      ,SAN FRANCISCO       ,94109,4158012651
CA,"HEALTHY LIVING AT HOME-MONTEREY, LLC              ","2150 GARDEN ROAD, SUITE B-2                                                                         ",MONTEREY            ,93940,8317062255
CA,NEOGEN CARE                                       ,"24301 SOUTHLAND DRIVE, SUITE B7                                                                     ",HAYWARD             ,94545,5104401383
CA,"SINCLAIR HOME HEALTH SERVICES, INC                ","6850 VAN NUYS BLVD, SUITE 310                                                                       ",VAN NUYS            ,91405,8187819800
CA,ONMYCARE HOME HEALTH                              ,39159 PASEO PADRE PKWY STE 304                                                                      ,FREMONT             ,94538,5108582273
CA,CARE OPTIONS                                      ,"24301 SOUTHLAND DRIVE, SUITE 309                                                                    ",HAYWARD             ,94545,5104684687
CA,APPLIED HEALTHCARE SOLUTIONS INC                  ,"2865 SUNRISE BLVD, SUITE 104                                                                        ",RANCHO CORDOVA      ,95742,9166388726
CA,"HEALTH NOW HOME HEALTHCARE, INC                   ",23591 FOLEY STREET                                                                                  ,HAYWARD             ,94545,6502903242
CA,DANNY'S HOME HEALTH CARE INC                      ,"2667 CAMINO DEL RIO SOUTH, SUITE 308                                                                ",SAN DIEGO           ,92108,6197262570
CA,"PURE LIFE HOME HEALTH CARE, INC                   ","11755 VICTORY BLVD, SUITE 202                                                                       ",N HOLLYWOOD         ,91606,8187622636
CA,"LIBRA HOME HEALTH CARE, INC.                      ",1215 E COLORADO ST SUITE 201                                                                        ,GLENDALE            ,91205,8184059473
CA,"HYGEIA HOME CARE, INC                             ","14545 VICTORY BLVD, SUITE #606                                                                      ",VAN NUYS            ,91411,8182817992
CA,"RH HOME HEALTH SERVICES, INC.                     ","229 N. CENTRAL AVE., SUITE 610                                                                      ",GLENDALE            ,91203,8184765688
CA,BAKERSFIELD COMMUNITY HOME HEALTH                 ,"3400 CALLOWAY DRIVE, BUILDING 101                                                                   ",BAKERSFIELD         ,93312,6613484005
CA,"CALIFORNIA HEALTHCARE MANAGEMENT GROUP, INC       ","17003 VENTURA BLVD, SUITE 204                                                                       ",ENCINO              ,91316,8187834427
CA,"GL HOME HEALTH CARE, INC                          ","14547 TITUS ST, SUITE 215                                                                           ",PANORAMA CITY       ,91402,8188496134
CA,"VALLEY HILLS HOME HEALTH CARE, INC                ","17915 VENTURA BLVD, SUITE #220                                                                      ",ENCINO              ,91316,8189389175
CA,360 HOME HEALTH AGENCY                            ,"21133 VICTORY BOULEVARD, SUITE 206                                                                  ",CANOGA PARK         ,91303,8188880100
CA,"ASKLEPIUS HOME HEALTH, INC                        ","14039 SHERMAN WAY, SUITE #202                                                                       ",VAN NUYS            ,91405,8189084351
CA,CARE FOR ALL HOME HEALTH CARE INC                 ,7918 1/2 FOOTHILL BLVD                                                                              ,SUNLAND             ,91040,8006873709
CA,HEALTH HORIZONS HOME HEALTH AGENCY                ,851 BURLWAY RD SUITE 505                                                                            ,BURLINGAME          ,94010,6505250555
CA,HEALTHY LIVING AT HOME - EL CENTRO LLC            ,"502 W ATEN ROAD, SUITE 104 & 105                                                                    ",IMPERIAL            ,92251,8586880567
CA,PREMIER HEALTHCARE SERVICES LLC                   ,"11830 SEBASTIAN WAY, SUITE 103                                                                      ",RANCHO CUCAMONGA    ,91730,6262047930
CA,"PRISTINE CARE HOME HEALTH SERVICES, INC           ",28481 RANCHO CALIFORNIA ROAD SUITE 202                                                              ,TEMECULA            ,92590,9515060348
CA,"SD HEALTH PARTNERS, INC                           ","4545 MURPHY CANYON ROAD, SUITE 214                                                                  ",SAN DIEGO           ,92123,8589993068
CA,"FERGUS HOME HEALTH, INC                           ","1241 S GLENDALE AVE,  SUITE 203                                                                     ",GLENDALE            ,91205,9093966818
CA,"LA WELLNESS HEALTH CARE, INC                      ","5652 VINELAND AVE, SUITE 202A                                                                       ",NORTH HOLLYWOOD     ,91601,8187626777
CA,BONITA HOMECARE                                   ,"319 F STREET, SUITE 205                                                                             ",CHULA VISTA         ,91910,6197466978
CA,"PEGASUS HH, INC                                   ","105 W ALAMEDA AVENUE, SUITE 217                                                                     ",BURBANK             ,91502,8189675040
CA,"KRISTORAF HOME HEALTH, INC                        ","14640 VICTORY BLVD, SUITE 214                                                                       ",VAN NUYS            ,91411,8187790877
CA,"LOTUS HOME HEALTH CARE, INC                       ","6442 COLDWATER CANYON AVE, SUITE 208                                                                ",N HOLLYWOOD         ,91606,8189852300
CA,"A BION HOME HEALTH CARE, INC                      ","14545 FRIAR ST, SUITE 236                                                                           ",SHERMAN OAKS        ,91411,8186461136
CA,"ACE 1 HOMEHEALTH SERVICES, INC                    ",2112 24TH STREET                                                                                    ,BAKERSFIELD         ,93301,6613227770
CA,KAIROS HOME CARE LLC                              ,"4510 PERALTA BOULEVARD, SUITE 7                                                                     ",FREMONT             ,94536,5103582271
CA,ALL HEART HOME HEALTH CARE OF CAMARILLO           ,"400 MOBIL AVENUE, SUITE #A1A                                                                        ",CAMARILLO           ,93010,8054828689
CA,PARENTIS HOME HEALTH                              ,"24012 CALLE DE LA PLATA, SUITE 405                                                                  ",LAGUNA HILLS        ,92653,9493052739
CA,ASPIRE HEALTHCARE SERVICES                        ,222 N  MOUNTAN AVENUE SUITE 103B                                                                    ,UPLAND              ,91786,9099822465
CA,"PREMIER HEALTHCARE SERVICES, LLC                  ",40015 SIERRA HIGHWAY SUITE B-180                                                                    ,PALMDALE            ,93550,6612373875
CA,"MAXLIFE HOME CARE SERVICES, INC                   ","6320 VAN NUYS BLVD, SUITE 307A                                                                      ",VAN NUYS            ,91401,8185385152
CA,"PROHEALTH HOME CARE, INC                          ","1375 EXPOSITION BLVD, SUITE 250A                                                                    ",SACRAMENTO          ,95815,8772463830
CA,"AMLIFE HOME HEALTH SERVICES, LLC                  ","16275 MONTEREY STREET, SUITE P                                                                      ",MORGAN HILL         ,95037,4086075067
CA,INTEGRATED HOME HEALTH                            ,"701 E SANTA CLARA STREET, SUITE #16                                                                 ",VENTURA             ,93001,8056678344
CA,"MEDANGEL HEALTHCARE, LLC                          ","9245 LAGUNA SPRINGS DRIVE, SUITE 200                                                                ",ELK GROVE           ,95758,9165097068
CA,NATIONAL HOME HEALTH SERVICES                     ,"1779 TRIBUTE ROAD, SUITE D                                                                          ",SACRAMENTO          ,95815,9164732590
CA,"RNPLUS HOME HEALTH, INC.                          ","22600 SAVI RANCH PARKWAY, SUITE A2                                                                  ",YORBA LINDA         ,92887,7145951723
CA,"HOPE HOME HEALTH CARE, INC                        ","11040 SANTA MONICA BLVD, SUITE #340                                                                 ",LOS ANGELES         ,90025,4242736616
CA,"CIRCLE OF LIFE HOME HEALTH, INC                   ","1241 S GLENDALE AVE, SUITE 202A                                                                     ",GLENDALE            ,91205,8184059464
CA,APEX HEALTHCARE SERVICES LLC                      ,"4950 HAMILTON AVENUE, SUITE 208                                                                     ",SAN JOSE            ,95130,4086456845
CA,GUARDIAN ANGEL HOME CARE INC.                     ,5070 N. 6TH STREET                                                                                  ,FRESNO              ,93710,5592241103
CA,"INTOUCH HOME CARE, INC.                           ","4701 PATRICK HENRY DRIVE, SUITE 2601                                                                ",SANTA CLARA         ,95054,4083949529
CA,"MEDI-KARE 1, INC                                  ","20944 SHERMAN WAY, SUITE 206C                                                                       ",CANOGA PARK         ,91303,8189682717
CA,"ADVANCED HEALTH CARE PROVIDERS, INC               ","17620 SHERMAN WAY, SUITE 215                                                                        ",VAN NUYS            ,91406,8187459927
CA,"NATIONAL HOME HEALTH, INC                         ","126 S JACKSON ST, SUITE 305                                                                         ",GLENDALE            ,91205,8185029404
CA,GUARDIAN ANGEL HOME CARE  INC.                    ,"1885 THE ALAMEDA , SUITE 208                                                                        ",SAN JOSE            ,95126,4082611120
CA,"ELITE CARE HOME HEALTH AGENCY, INC.               ","91 WESTBOROUGH BLVD, SUITE 2020                                                                     ",SOUTH SAN FRANCISCO ,94080,6502731184
CA,"GRACIOUS HOME HEALTH, INC                         ","6314 VAN NUYS BLVD, SUITE #208                                                                      ",VAN NUYS            ,91401,8187822723
CA,ATIVA HOME HEALTH                                 ,"4667 MACARTHUR BLVD., SUITE 340                                                                     ",NEWPORT BEACH       ,92660,9492252188
CA,"SAINT INESS HOME HEALTHCARE, INC                  ","2001 WEST MAGNOLIA BLVD, SUITE A                                                                    ",BURBANK             ,91506,8185614019
CA,"CALIFORNIA PEOPLE'S HOME HEALTH, INC.             ","12011 VICTORY BLVD, SUITE 205                                                                       ",NORTH HOLLYWOOD     ,91606,8189800087
CA,DE PORRES HOME HEALTHCARE SERVICES                ,1130 N EL DORADO STREET                                                                             ,STOCKTON            ,95202,2099380121
CA,"WICARE HOME HEALTH, LLC                           ","4615 E INDUSTRIAL STREET, SUITE #1L                                                                 ",SIMI VALLEY         ,93063,8055782273
CA,PROGRESSIVE HOME HEALTH CARE                      ,1619 H STREET STE B                                                                                 ,MODESTO             ,95354,2095051035
CA,GIMAG HOME HEALTH CARE                            ,"4047 1ST STREET, SUITE 207                                                                          ",LIVERMORE           ,94551,9254536169
CA,"BAYPOINT HOME HEALTH, INC                         ","2515 SANTA CLARA AVENUE, SUITE 105                                                                  ",ALAMEDA             ,94501,8663927751
CA,"OPTIMA HOME HEALTH,  INC                          ","3695 ALAMO STREET, SUITE #200                                                                       ",SIMI VALLEY         ,93063,8052127220
CA,"MAXIM HEALTHCARE SERVICES, INC                    ","2141 PALOMAR AIRPORT ROAD, SUITE 350                                                                ",CARLSBAD            ,92011,7604380078
CA,"MVH HOME HEALTH, INC                              ","4312 WOODMAN AVE, SUITE 205                                                                         ",SHERMAN OAKS        ,91423,8186389468
CA,"HEART, INC                                        ","5320 LAUREL CANYON BLVD, SUITE 201                                                                  ",VALLEY VILLAGE      ,91607,8184049594
CA,"LOYALTY HOME HEALTH, INC                          ","10545 BURBANK BLVD, SUITE 117                                                                       ",N HOLLYWOOD         ,91601,8182470007
CA,"COLBY CARE HOME HEALTH, INC                       ","19531 PARTHENIA ST, SUITE B                                                                         ",NORTHRIDGE          ,91324,8183493919
CA,"GMA HOME HEALTH, INC                              ","6365 VAN NUYS BLVD, SUITE 7 & 8                                                                     ",VAN NUYS            ,91401,8189092599
CA,CARE MUST                                         ,1330 MEMOREX DRIVE SUITE A                                                                          ,SANTA CLARA         ,95050,4084825735
CA,"CRYSTAL ROSE HOME HEALTH CARE, INC                ",44841 DATE AVE                                                                                      ,LANCASTER           ,93534,6619498877
CA,"INVIEW HOME HEALTH CARE, INC                      ","425 VICTORY BLVD, SUITE D                                                                           ",BURBANK             ,91502,9099848917
CA,"TRUE CARE HOME HEALTH SERVICES, INC               ","7355 TOPANGA CANYON BLVD, SUITE 221                                                                 ",CANOGA PARK         ,91303,8184773284
CA,ADVENTIST HEALTH HOME CARE SERVICES               ,2800 K STREET                                                                                       ,BAKERSFIELD         ,93301,6618696700
CA,GENTIVA HEALTH SERVICES                           ,"3240 EL CAMINO REAL, SUITE 190                                                                      ",IRVINE              ,92602,7145053087
CA,"MAXIM HEALTHCARE SERVICES, INC                    ","5030 CAMINO DE LA SIESTA, SUITE 405                                                                 ",SAN DIEGO           ,92108,6192999350
CA,"EXTENDED HEALTH CARE, INC.                        ",1718 E ARTESIA BLVD                                                                                 ,LONG BEACH          ,90805,5624232175
CA,UC DAVIS HOME CARE SERVICES                       ,"3630 BUSINESS DRIVE, SUITE G                                                                        ",SACRAMENTO          ,95820,9167342458
CA,CHILDREN'S HOMECARE                               ,"8291 AERO PLACE, SUITE 130                                                                          ",SAN DIEGO           ,92123,8589664941
CA,PIONEER HOME HEALTH CARE                          ,363 ACADEMY AVE                                                                                     ,BISHOP              ,93514,7608724663
CA,KAISER FOUNDATION HOSPITAL HOME HEALTH - MARTINEZ ,"200 MUIR ROAD, HACIENDA BUILDING                                                                    ",MARTINEZ            ,94553,9253134600
CA,UNITED HOME CARE OF NORTHERN CALIFORNIA           ,"245 NEW YORK RANCH RD, STE C                                                                        ",JACKSON             ,95642,2092233866
CA,INTERIM HEALTHCARE OF SAN DIEGO COUNTY            ,"5625 RUFFIN ROAD, SUITE 225                                                                         ",SAN DIEGO           ,92123,8585769501
CA,"KAISER, RIVERSIDE, HOME HEALTH AGENCY (PARENT)    ",10917 MAGNOLIA AVENUE                                                                               ,RIVERSIDE           ,92505,9513582600
CA,DIGNITY HEALTH HOME HEALTH                        ,124 S COLLEGE DRIVE                                                                                 ,SANTA MARIA         ,93454,8057393830
CA,HEALING AT HOME                                   ,"1151 BROADWAY, SUITE 101                                                                            ",SONOMA              ,95476,7079355135
CA,GENTIVA HEALTH SERVICES                           ,"4030 MOORPARK AVENUE, SUITE 251                                                                     ",SAN JOSE            ,95117,4082612801
CA,KAISER FOUNDATION HOSPITAL HOME HEALTH-SACRAMENTO ,3240 ARDEN WAY                                                                                      ,SACRAMENTO          ,95825,9164865400
CA,KAISER FOUNDATION HOSPITAL HOME HEALTH - VALLEJO  ,"1761 BROADWAY, STE 210                                                                              ",VALLEJO             ,94589,7076452720
CA,KAISER FOUNDATION HOSPITAL HOME HEALTH - NOVATO   ,"7200 REDWOOD BOULEVARD, SUITE 200                                                                   ",NOVATO              ,94945,4158934132
CA,KAISER FOUNDATION HOSPITAL HHA-SANTA CLARA        ,"3900 FREEDOM CIRCLE, SUITE 201                                                                      ",SANTA CLARA         ,95054,4083426600
CA,KAISER  FOUNDATION HOSPITAL HOME HEALTH - HAYWARD ,30116 EIGENBRODT                                                                                    ,UNION CITY          ,94587,5106756620
CA,KAISER FOUNDATION HOSPITAL HOME HEALTH - OAKLAND  ,4501 BROADWAY                                                                                       ,OAKLAND             ,94610,5107526295
CA,SUTTER VISITING NURSE ASSOCIATION                 ,8330 FERGUSON AVENUE                                                                                ,SACRAMENTO          ,95828,9163886200
CA,ASSISTED HOME CARE                                ,"8550 BALBOA BLVD, SUITE 283                                                                         ",NORTHRIDGE          ,91325,8188948117
CA,SOUTHERN CALIFORNIA HOME HEALTH AND HOSPICE       ,730 MAGNOLIA AVE                                                                                    ,CORONA              ,92879,9517343650
CA,MEDICAL  HOME CARE PROFESSIONALS                  ,2115 CHURN CREEK RD                                                                                 ,REDDING             ,96002,5302265577
CA,AMEDISYS HOME HEALTH CARE                         ,"1350 BAYSHORE HWY, SUITE 777                                                                        ",BURLINGAME          ,94010,6503444020
